,sensor_id,sensor_name,sens_event,activity,act_event
2003-04-22 06:36:41,115.0,Microwave_115,ON,,
2003-04-22 06:36:45,115.0,Microwave_115,OFF,,
2003-04-22 06:36:47,115.0,Microwave_115,ON,,
2003-04-22 06:37:05,75.0,Light switch_75,ON,,
2003-04-22 06:37:10,106.0,Light switch_106,ON,,
2003-04-22 06:38:20,96.0,Sink faucet - cold_96,OFF,,
2003-04-22 06:38:58,96.0,Sink faucet - cold_96,ON,,
2003-04-22 06:41:02,115.0,Microwave_115,OFF,,
2003-04-22 06:42:20,94.0,Sink faucet - cold_94,ON,,
2003-04-22 06:42:22,94.0,Sink faucet - cold_94,OFF,,
2003-04-22 06:43:07,115.0,Microwave_115,ON,,
2003-04-22 06:43:41,115.0,Microwave_115,OFF,,
2003-04-22 06:46:54,,,,Toileting,End
2003-04-22 07:06:38,,,,Toileting,Start
2003-04-22 07:10:17,112.0,Toilet Flush_112,ON,,
2003-04-22 07:10:18,112.0,Toilet Flush_112,OFF,,
2003-04-22 07:10:51,,,,Toileting,End
2003-04-22 07:13:11,,,,Preparing a snack,Start
2003-04-22 07:13:41,74.0,Refrigerator_74,ON,,
2003-04-22 07:14:02,74.0,Refrigerator_74,OFF,,
2003-04-22 07:14:03,115.0,Microwave_115,ON,,
2003-04-22 07:14:15,115.0,Microwave_115,OFF,,
2003-04-22 07:14:32,53.0,Light switch_53,OFF,,
2003-04-22 07:14:32,75.0,Light switch_75,OFF,,
2003-04-22 07:14:45,106.0,Light switch_106,OFF,,
2003-04-22 07:19:14,115.0,Microwave_115,ON,,
2003-04-22 07:19:21,115.0,Microwave_115,OFF,,
2003-04-22 07:19:43,,,,Preparing a snack,End
2003-04-22 07:50:31,,,,Going out for shopping,Start
2003-04-22 07:57:56,98.0,Light switch_98,ON,,
2003-04-22 07:58:42,85.0,Door_85,ON,,
2003-04-22 07:58:52,85.0,Door_85,OFF,,
2003-04-22 08:06:33,,,,Going out for shopping,End
2003-04-22 12:26:02,,,,Preparing lunch,Start
2003-04-22 12:32:06,85.0,Door_85,ON,,
2003-04-22 12:32:22,103.0,Light switch_103,ON,,
2003-04-22 12:32:29,85.0,Door_85,OFF,,
2003-04-22 12:33:36,67.0,Cabinet_67,ON,,
2003-04-22 12:34:15,67.0,Cabinet_67,OFF,,
2003-04-22 12:34:16,67.0,Cabinet_67,ON,,
2003-04-22 12:41:22,75.0,Light switch_75,ON,,
2003-04-22 12:41:26,74.0,Refrigerator_74,ON,,
2003-04-22 12:41:35,74.0,Refrigerator_74,OFF,,
2003-04-22 12:41:40,74.0,Refrigerator_74,ON,,
2003-04-22 12:42:00,74.0,Refrigerator_74,OFF,,
2003-04-22 12:42:04,115.0,Microwave_115,ON,,
2003-04-22 12:42:05,115.0,Microwave_115,OFF,,
2003-04-22 12:43:01,74.0,Refrigerator_74,ON,,
2003-04-22 12:43:17,74.0,Refrigerator_74,OFF,,
2003-04-22 12:44:19,119.0,Light switch_119,ON,,
2003-04-22 12:45:12,70.0,Freezer_70,ON,,
2003-04-22 12:45:16,70.0,Freezer_70,OFF,,
2003-04-22 12:45:22,119.0,Light switch_119,OFF,,
2003-04-22 12:47:26,106.0,Light switch_106,ON,,
2003-04-22 12:48:07,115.0,Microwave_115,ON,,
2003-04-22 12:48:59,115.0,Microwave_115,OFF,,
2003-04-22 12:48:59,74.0,Refrigerator_74,ON,,
2003-04-22 12:49:03,74.0,Refrigerator_74,OFF,,
2003-04-22 12:50:33,75.0,Light switch_75,OFF,,
2003-04-22 12:50:33,53.0,Light switch_53,ON,,
2003-04-22 13:00:36,,,,Preparing lunch,End
2003-04-22 13:52:33,106.0,Light switch_106,OFF,,
2003-04-22 13:59:30,98.0,Light switch_98,OFF,,
2003-04-22 15:54:04,,,,Toileting,Start
2003-04-22 15:59:47,,,,Listening to music,Start
2003-04-22 16:03:40,122.0,Stereo_122,ON,,
2003-04-22 16:03:40,122.0,Stereo_122,ON,,
2003-04-22 16:03:47,122.0,Stereo_122,OFF,,
2003-04-22 16:03:47,122.0,Stereo_122,OFF,,
2003-04-22 16:07:38,,,,Toileting,End
2003-04-22 16:22:34,103.0,Light switch_103,OFF,,
2003-04-22 16:30:20,122.0,Stereo_122,ON,,
2003-04-22 16:30:28,122.0,Stereo_122,OFF,,
2003-04-22 16:35:12,122.0,Stereo_122,ON,,
2003-04-22 16:35:21,122.0,Stereo_122,OFF,,
2003-04-22 16:47:27,,,,Washing dishes,Start
2003-04-22 16:48:31,84.0,Garbage disposal_84,OFF,,
2003-04-22 16:48:32,84.0,Garbage disposal_84,ON,,
2003-04-22 16:48:32,84.0,Garbage disposal_84,ON,,
2003-04-22 16:48:40,96.0,Sink faucet - cold_96,OFF,,
2003-04-22 16:48:45,54.0,Cabinet_54,ON,,
2003-04-22 16:48:45,54.0,Cabinet_54,ON,,
2003-04-22 16:49:10,54.0,Cabinet_54,OFF,,
2003-04-22 16:49:10,54.0,Cabinet_54,OFF,,
2003-04-22 16:53:21,122.0,Stereo_122,ON,,
2003-04-22 16:53:21,122.0,Stereo_122,ON,,
2003-04-22 16:53:50,74.0,Refrigerator_74,ON,,
2003-04-22 16:53:50,74.0,Refrigerator_74,ON,,
2003-04-22 16:54:06,74.0,Refrigerator_74,OFF,,
2003-04-22 16:54:06,74.0,Refrigerator_74,OFF,,
2003-04-22 16:58:58,74.0,Refrigerator_74,ON,,
2003-04-22 16:58:58,74.0,Refrigerator_74,ON,,
2003-04-22 16:59:30,74.0,Refrigerator_74,OFF,,
2003-04-22 16:59:30,74.0,Refrigerator_74,OFF,,
2003-04-22 16:59:36,84.0,Garbage disposal_84,OFF,,
2003-04-22 16:59:36,84.0,Garbage disposal_84,OFF,,
2003-04-22 17:00:54,,,,Washing dishes,End
2003-04-22 17:22:12,122.0,Stereo_122,OFF,,
2003-04-22 17:22:12,122.0,Stereo_122,OFF,,
2003-04-22 17:27:10,122.0,Stereo_122,ON,,
2003-04-22 17:27:15,122.0,Stereo_122,OFF,,
2003-04-22 17:31:17,,,,Listening to music,End
2003-04-22 18:21:25,,,,Preparing dinner,Start
2003-04-22 18:27:59,64.0,Cabinet_64,ON,,
2003-04-22 18:28:06,64.0,Cabinet_64,OFF,,
2003-04-22 18:28:08,74.0,Refrigerator_74,ON,,
2003-04-22 18:28:13,74.0,Refrigerator_74,OFF,,
2003-04-22 18:28:37,74.0,Refrigerator_74,ON,,
2003-04-22 18:28:40,74.0,Refrigerator_74,OFF,,
2003-04-22 18:29:00,117.0,Burner_117,ON,,
2003-04-22 18:31:02,64.0,Cabinet_64,ON,,
2003-04-22 18:31:09,64.0,Cabinet_64,OFF,,
2003-04-22 18:40:34,57.0,Cabinet_57,ON,,
2003-04-22 18:40:44,57.0,Cabinet_57,OFF,,
2003-04-22 18:40:45,57.0,Cabinet_57,ON,,
2003-04-22 18:40:53,75.0,Light switch_75,ON,,
2003-04-22 18:41:03,57.0,Cabinet_57,OFF,,
2003-04-22 18:41:45,114.0,Drawer_114,ON,,
2003-04-22 18:41:54,114.0,Drawer_114,OFF,,
2003-04-22 18:46:38,117.0,Burner_117,OFF,,
2003-04-22 18:46:54,67.0,Cabinet_67,OFF,,
2003-04-22 18:54:18,74.0,Refrigerator_74,ON,,
2003-04-22 18:54:23,74.0,Refrigerator_74,OFF,,
2003-04-22 19:05:23,74.0,Refrigerator_74,ON,,
2003-04-22 19:05:33,74.0,Refrigerator_74,OFF,,
2003-04-22 19:05:50,74.0,Refrigerator_74,ON,,
2003-04-22 19:05:57,74.0,Refrigerator_74,OFF,,
2003-04-22 19:06:03,53.0,Light switch_53,OFF,,
2003-04-22 19:06:03,75.0,Light switch_75,OFF,,
2003-04-22 19:15:48,51.0,Door_51,OFF,,
2003-04-22 19:15:51,74.0,Refrigerator_74,ON,,
2003-04-22 19:15:56,74.0,Refrigerator_74,OFF,,
2003-04-22 19:16:20,74.0,Refrigerator_74,ON,,
2003-04-22 19:16:25,74.0,Refrigerator_74,OFF,,
2003-04-22 19:21:34,,,,Watching TV,Start
2003-04-22 19:22:10,51.0,Door_51,ON,,
2003-04-22 19:22:10,51.0,Door_51,ON,,
2003-04-22 19:22:14,51.0,Door_51,OFF,,
2003-04-22 19:22:14,51.0,Door_51,OFF,,
2003-04-22 19:25:25,,,,Preparing dinner,End
2003-04-22 19:25:29,141.0,TV_141,ON,,
2003-04-22 19:25:29,141.0,TV_141,ON,,
2003-04-22 19:25:36,141.0,TV_141,OFF,,
2003-04-22 19:25:36,141.0,TV_141,OFF,,
2003-04-22 19:30:24,,,,Watching TV,End
2003-04-23 00:40:55,,,,Taking medication,Start
2003-04-23 00:42:38,53.0,Light switch_53,ON,,
2003-04-23 00:43:16,74.0,Refrigerator_74,ON,,
2003-04-23 00:43:23,74.0,Refrigerator_74,OFF,,
2003-04-23 00:46:04,,,,Taking medication,End
2003-04-23 05:03:59,,,,Preparing breakfast,Start
2003-04-23 05:05:49,75.0,Light switch_75,ON,,
2003-04-23 05:05:57,74.0,Refrigerator_74,ON,,
2003-04-23 05:06:02,74.0,Refrigerator_74,OFF,,
2003-04-23 05:07:04,64.0,Cabinet_64,ON,,
2003-04-23 05:07:10,64.0,Cabinet_64,OFF,,
2003-04-23 05:07:21,53.0,Light switch_53,OFF,,
2003-04-23 05:08:12,67.0,Cabinet_67,ON,,
2003-04-23 05:08:57,67.0,Cabinet_67,OFF,,
2003-04-23 05:09:01,53.0,Light switch_53,ON,,
2003-04-23 05:09:03,57.0,Cabinet_57,ON,,
2003-04-23 05:09:03,57.0,Cabinet_57,ON,,
2003-04-23 05:10:02,,,,Toileting,Start
2003-04-23 05:11:30,74.0,Refrigerator_74,ON,,
2003-04-23 05:11:30,74.0,Refrigerator_74,ON,,
2003-04-23 05:11:33,74.0,Refrigerator_74,OFF,,
2003-04-23 05:11:33,74.0,Refrigerator_74,OFF,,
2003-04-23 05:13:13,109.0,Light switch_109,ON,,
2003-04-23 05:13:13,109.0,Light switch_109,ON,,
2003-04-23 05:13:41,,,,Preparing breakfast,End
2003-04-23 05:16:01,109.0,Light switch_109,OFF,,
2003-04-23 05:16:01,109.0,Light switch_109,OFF,,
2003-04-23 05:16:47,109.0,Light switch_109,ON,,
2003-04-23 05:20:53,,,,Toileting,End
2003-04-23 05:38:36,,,,Watching TV,Start
2003-04-23 05:43:15,74.0,Refrigerator_74,ON,,
2003-04-23 05:43:23,74.0,Refrigerator_74,OFF,,
2003-04-23 05:44:00,70.0,Freezer_70,ON,,
2003-04-23 05:44:00,70.0,Freezer_70,ON,,
2003-04-23 05:44:13,70.0,Freezer_70,OFF,,
2003-04-23 05:44:13,70.0,Freezer_70,OFF,,
2003-04-23 05:44:15,115.0,Microwave_115,ON,,
2003-04-23 05:44:15,115.0,Microwave_115,ON,,
2003-04-23 05:44:29,,,,Toileting,Start
2003-04-23 05:44:30,115.0,Microwave_115,OFF,,
2003-04-23 05:44:30,115.0,Microwave_115,OFF,,
2003-04-23 05:46:10,109.0,Light switch_109,OFF,,
2003-04-23 05:48:33,100.0,Sink faucet - hot_100,ON,,
2003-04-23 05:48:33,100.0,Sink faucet - hot_100,ON,,
2003-04-23 05:49:00,115.0,Microwave_115,ON,,
2003-04-23 05:49:00,115.0,Microwave_115,ON,,
2003-04-23 05:49:25,115.0,Microwave_115,OFF,,
2003-04-23 05:49:25,115.0,Microwave_115,OFF,,
2003-04-23 05:49:55,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 05:49:55,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 05:50:30,115.0,Microwave_115,ON,,
2003-04-23 05:50:30,115.0,Microwave_115,ON,,
2003-04-23 05:50:37,115.0,Microwave_115,OFF,,
2003-04-23 05:50:37,115.0,Microwave_115,OFF,,
2003-04-23 05:51:27,115.0,Microwave_115,ON,,
2003-04-23 05:51:27,115.0,Microwave_115,ON,,
2003-04-23 05:51:38,115.0,Microwave_115,OFF,,
2003-04-23 05:51:38,115.0,Microwave_115,OFF,,
2003-04-23 05:53:21,106.0,Light switch_106,ON,,
2003-04-23 05:53:21,106.0,Light switch_106,ON,,
2003-04-23 05:54:09,115.0,Microwave_115,ON,,
2003-04-23 05:54:09,115.0,Microwave_115,ON,,
2003-04-23 05:54:31,115.0,Microwave_115,OFF,,
2003-04-23 05:54:31,115.0,Microwave_115,OFF,,
2003-04-23 05:57:33,109.0,Light switch_109,ON,,
2003-04-23 05:57:33,109.0,Light switch_109,ON,,
2003-04-23 05:57:40,115.0,Microwave_115,ON,,
2003-04-23 05:57:40,115.0,Microwave_115,ON,,
2003-04-23 05:57:57,115.0,Microwave_115,OFF,,
2003-04-23 05:57:57,115.0,Microwave_115,OFF,,
2003-04-23 05:58:03,53.0,Light switch_53,OFF,,
2003-04-23 05:58:04,75.0,Light switch_75,OFF,,
2003-04-23 05:59:28,,,,Toileting,End
2003-04-23 06:07:45,141.0,TV_141,ON,,
2003-04-23 06:07:48,141.0,TV_141,OFF,,
2003-04-23 06:07:51,141.0,TV_141,ON,,
2003-04-23 06:07:55,141.0,TV_141,OFF,,
2003-04-23 06:07:57,141.0,TV_141,ON,,
2003-04-23 06:07:59,141.0,TV_141,OFF,,
2003-04-23 06:12:10,,,,Watching TV,End
2003-04-23 06:22:46,106.0,Light switch_106,OFF,,
2003-04-23 06:22:46,106.0,Light switch_106,OFF,,
2003-04-23 06:24:05,,,,Talking on telephone,Start
2003-04-23 06:26:39,69.0,Telephone_69,ON,,
2003-04-23 06:27:56,74.0,Refrigerator_74,ON,,
2003-04-23 06:27:59,74.0,Refrigerator_74,OFF,,
2003-04-23 06:28:14,,,,Talking on telephone,End
2003-04-23 07:17:38,109.0,Light switch_109,OFF,,
2003-04-23 07:17:38,109.0,Light switch_109,OFF,,
2003-04-23 07:21:15,98.0,Light switch_98,ON,,
2003-04-23 07:21:39,,,,Going out for shopping,Start
2003-04-23 07:23:15,99.0,Light switch_99,ON,,
2003-04-23 07:24:45,85.0,Door_85,ON,,
2003-04-23 07:24:58,95.0,Light switch_95,ON,,
2003-04-23 07:25:04,85.0,Door_85,OFF,,
2003-04-23 07:26:48,,,,Going out for shopping,End
2003-04-23 10:29:18,,,,Putting away groceries,Start
2003-04-23 10:29:46,51.0,Door_51,ON,,
2003-04-23 10:30:04,115.0,Microwave_115,ON,,
2003-04-23 10:30:07,115.0,Microwave_115,OFF,,
2003-04-23 10:31:00,51.0,Door_51,OFF,,
2003-04-23 10:31:12,51.0,Door_51,ON,,
2003-04-23 10:31:51,51.0,Door_51,OFF,,
2003-04-23 10:32:03,51.0,Door_51,ON,,
2003-04-23 10:32:06,51.0,Door_51,OFF,,
2003-04-23 10:32:12,75.0,Light switch_75,ON,,
2003-04-23 10:32:26,54.0,Cabinet_54,ON,,
2003-04-23 10:32:35,54.0,Cabinet_54,OFF,,
2003-04-23 10:33:12,142.0,Cabinet_142,ON,,
2003-04-23 10:33:18,142.0,Cabinet_142,OFF,,
2003-04-23 10:33:39,70.0,Freezer_70,ON,,
2003-04-23 10:34:05,70.0,Freezer_70,OFF,,
2003-04-23 10:34:15,74.0,Refrigerator_74,ON,,
2003-04-23 10:34:40,66.0,Refrigerator_66,ON,,
2003-04-23 10:34:47,74.0,Refrigerator_74,OFF,,
2003-04-23 10:35:13,74.0,Refrigerator_74,ON,,
2003-04-23 10:35:20,66.0,Refrigerator_66,OFF,,
2003-04-23 10:35:24,66.0,Refrigerator_66,ON,,
2003-04-23 10:35:35,74.0,Refrigerator_74,OFF,,
2003-04-23 10:35:52,51.0,Door_51,ON,,
2003-04-23 10:36:01,,,,Putting away groceries,End
2003-04-23 10:37:50,,,,Preparing lunch,Start
2003-04-23 10:38:27,138.0,Cabinet_138,ON,,
2003-04-23 10:38:36,115.0,Microwave_115,ON,,
2003-04-23 10:38:57,115.0,Microwave_115,OFF,,
2003-04-23 10:42:58,84.0,Garbage disposal_84,ON,,
2003-04-23 10:43:45,115.0,Microwave_115,ON,,
2003-04-23 10:43:55,115.0,Microwave_115,OFF,,
2003-04-23 10:46:54,53.0,Light switch_53,ON,,
2003-04-23 10:46:55,75.0,Light switch_75,OFF,,
2003-04-23 10:46:59,74.0,Refrigerator_74,ON,,
2003-04-23 10:47:12,74.0,Refrigerator_74,OFF,,
2003-04-23 10:47:13,70.0,Freezer_70,ON,,
2003-04-23 10:47:33,,,,Preparing lunch,End
2003-04-23 11:09:43,84.0,Garbage disposal_84,OFF,,
2003-04-23 11:18:04,,,,Listening to music,Start
2003-04-23 11:22:40,85.0,Door_85,ON,,
2003-04-23 11:24:28,85.0,Door_85,OFF,,
2003-04-23 11:29:49,122.0,Stereo_122,ON,,
2003-04-23 11:29:54,122.0,Stereo_122,OFF,,
2003-04-23 11:38:28,122.0,Stereo_122,ON,,
2003-04-23 11:39:56,,,,Listening to music,End
2003-04-23 11:43:36,,,,Washing dishes,Start
2003-04-23 11:46:33,96.0,Sink faucet - cold_96,ON,,
2003-04-23 11:46:43,84.0,Garbage disposal_84,ON,,
2003-04-23 11:47:12,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 11:47:28,96.0,Sink faucet - cold_96,ON,,
2003-04-23 11:49:55,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 11:49:57,96.0,Sink faucet - cold_96,ON,,
2003-04-23 11:50:02,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 11:50:05,96.0,Sink faucet - cold_96,ON,,
2003-04-23 11:50:52,119.0,Light switch_119,ON,,
2003-04-23 11:52:02,119.0,Light switch_119,OFF,,
2003-04-23 11:53:27,114.0,Drawer_114,ON,,
2003-04-23 11:53:29,114.0,Drawer_114,OFF,,
2003-04-23 11:55:26,,,,Washing dishes,End
2003-04-23 11:55:55,114.0,Drawer_114,ON,,
2003-04-23 11:55:56,114.0,Drawer_114,OFF,,
2003-04-23 11:56:14,140.0,Cabinet_140,ON,,
2003-04-23 11:56:23,140.0,Cabinet_140,OFF,,
2003-04-23 12:05:40,70.0,Freezer_70,OFF,,
2003-04-23 12:25:26,84.0,Garbage disposal_84,OFF,,
2003-04-23 13:51:06,,,,Toileting,Start
2003-04-23 13:59:44,112.0,Toilet Flush_112,ON,,
2003-04-23 13:59:45,112.0,Toilet Flush_112,OFF,,
2003-04-23 14:00:32,85.0,Door_85,ON,,
2003-04-23 14:00:46,85.0,Door_85,OFF,,
2003-04-23 14:10:09,,,,Toileting,End
2003-04-23 14:30:34,,,,Watching TV,Start
2003-04-23 14:38:59,84.0,Garbage disposal_84,ON,,
2003-04-23 14:39:54,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 14:39:56,96.0,Sink faucet - cold_96,ON,,
2003-04-23 14:40:14,141.0,TV_141,ON,,
2003-04-23 14:42:36,141.0,TV_141,OFF,,
2003-04-23 14:42:45,141.0,TV_141,ON,,
2003-04-23 14:42:47,141.0,TV_141,OFF,,
2003-04-23 15:00:55,,,,Talking on telephone,Start
2003-04-23 15:03:57,69.0,Telephone_69,OFF,,
2003-04-23 15:10:43,69.0,Telephone_69,ON,,
2003-04-23 15:10:43,69.0,Telephone_69,ON,,
2003-04-23 15:22:04,69.0,Telephone_69,OFF,,
2003-04-23 15:22:04,69.0,Telephone_69,OFF,,
2003-04-23 15:23:55,135.0,Drawer_135,ON,,
2003-04-23 15:23:55,135.0,Drawer_135,ON,,
2003-04-23 15:24:24,,,,Talking on telephone,End
2003-04-23 15:34:38,85.0,Door_85,ON,,
2003-04-23 15:35:10,85.0,Door_85,OFF,,
2003-04-23 15:35:48,95.0,Light switch_95,OFF,,
2003-04-23 15:35:48,104.0,Cabinet_104,ON,,
2003-04-23 15:36:10,104.0,Cabinet_104,OFF,,
2003-04-23 15:36:15,114.0,Drawer_114,ON,,
2003-04-23 15:36:17,84.0,Garbage disposal_84,OFF,,
2003-04-23 15:36:18,84.0,Garbage disposal_84,ON,,
2003-04-23 15:36:49,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:36:51,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:36:52,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:37:14,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:37:23,114.0,Drawer_114,OFF,,
2003-04-23 15:37:25,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:37:59,98.0,Light switch_98,OFF,,
2003-04-23 15:38:00,98.0,Light switch_98,ON,,
2003-04-23 15:38:15,75.0,Light switch_75,ON,,
2003-04-23 15:38:15,75.0,Light switch_75,ON,,
2003-04-23 15:38:46,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:38:46,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:39:10,,,,Toileting,Start
2003-04-23 15:39:43,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:39:43,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:40:39,112.0,Toilet Flush_112,ON,,
2003-04-23 15:40:39,112.0,Toilet Flush_112,ON,,
2003-04-23 15:40:40,112.0,Toilet Flush_112,OFF,,
2003-04-23 15:40:40,112.0,Toilet Flush_112,OFF,,
2003-04-23 15:43:48,120.0,Light switch_120,ON,,
2003-04-23 15:43:48,120.0,Light switch_120,ON,,
2003-04-23 15:43:56,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:43:56,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:44:25,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:44:25,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:45:03,114.0,Drawer_114,ON,,
2003-04-23 15:45:03,114.0,Drawer_114,ON,,
2003-04-23 15:45:06,114.0,Drawer_114,OFF,,
2003-04-23 15:45:06,114.0,Drawer_114,OFF,,
2003-04-23 15:45:59,84.0,Garbage disposal_84,OFF,,
2003-04-23 15:46:01,84.0,Garbage disposal_84,ON,,
2003-04-23 15:46:01,84.0,Garbage disposal_84,ON,,
2003-04-23 15:46:29,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:46:29,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:46:30,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:46:30,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:46:39,67.0,Cabinet_67,ON,,
2003-04-23 15:46:39,67.0,Cabinet_67,ON,,
2003-04-23 15:46:40,53.0,Light switch_53,OFF,,
2003-04-23 15:46:45,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:46:45,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:46:47,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:46:47,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:46:57,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:46:57,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:46:58,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:46:58,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:47:02,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:47:02,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:47:34,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:47:34,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:47:55,67.0,Cabinet_67,OFF,,
2003-04-23 15:47:55,67.0,Cabinet_67,OFF,,
2003-04-23 15:48:15,141.0,TV_141,ON,,
2003-04-23 15:48:15,141.0,TV_141,ON,,
2003-04-23 15:48:17,141.0,TV_141,OFF,,
2003-04-23 15:48:17,141.0,TV_141,OFF,,
2003-04-23 15:48:19,141.0,TV_141,ON,,
2003-04-23 15:48:19,141.0,TV_141,ON,,
2003-04-23 15:48:21,141.0,TV_141,OFF,,
2003-04-23 15:48:21,141.0,TV_141,OFF,,
2003-04-23 15:48:22,141.0,TV_141,ON,,
2003-04-23 15:48:22,141.0,TV_141,ON,,
2003-04-23 15:48:23,141.0,TV_141,OFF,,
2003-04-23 15:48:23,141.0,TV_141,OFF,,
2003-04-23 15:48:24,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:48:24,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:48:27,64.0,Cabinet_64,ON,,
2003-04-23 15:48:27,64.0,Cabinet_64,ON,,
2003-04-23 15:48:30,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:48:30,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:48:35,64.0,Cabinet_64,OFF,,
2003-04-23 15:48:35,64.0,Cabinet_64,OFF,,
2003-04-23 15:48:41,79.0,Cabinet_79,ON,,
2003-04-23 15:48:41,79.0,Cabinet_79,ON,,
2003-04-23 15:48:42,73.0,Cabinet_73,ON,,
2003-04-23 15:48:42,73.0,Cabinet_73,ON,,
2003-04-23 15:48:43,73.0,Cabinet_73,OFF,,
2003-04-23 15:48:43,73.0,Cabinet_73,OFF,,
2003-04-23 15:49:01,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:49:01,100.0,Sink faucet - hot_100,ON,,
2003-04-23 15:49:02,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:49:02,100.0,Sink faucet - hot_100,OFF,,
2003-04-23 15:49:14,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:49:14,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:49:55,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:49:55,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:50:15,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:50:15,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:50:17,107.0,Light switch_107,ON,,
2003-04-23 15:50:17,107.0,Light switch_107,ON,,
2003-04-23 15:50:18,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:50:18,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:50:45,138.0,Cabinet_138,OFF,,
2003-04-23 15:51:06,84.0,Garbage disposal_84,OFF,,
2003-04-23 15:51:06,84.0,Garbage disposal_84,OFF,,
2003-04-23 15:52:12,112.0,Toilet Flush_112,ON,,
2003-04-23 15:52:12,112.0,Toilet Flush_112,ON,,
2003-04-23 15:52:14,112.0,Toilet Flush_112,OFF,,
2003-04-23 15:52:14,112.0,Toilet Flush_112,OFF,,
2003-04-23 15:52:20,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:52:20,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:52:24,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:52:24,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:52:43,73.0,Cabinet_73,ON,,
2003-04-23 15:52:43,73.0,Cabinet_73,ON,,
2003-04-23 15:53:14,64.0,Cabinet_64,ON,,
2003-04-23 15:53:14,64.0,Cabinet_64,ON,,
2003-04-23 15:53:18,64.0,Cabinet_64,OFF,,
2003-04-23 15:53:18,64.0,Cabinet_64,OFF,,
2003-04-23 15:53:19,67.0,Cabinet_67,ON,,
2003-04-23 15:53:19,67.0,Cabinet_67,ON,,
2003-04-23 15:53:21,57.0,Cabinet_57,OFF,,
2003-04-23 15:53:21,57.0,Cabinet_57,OFF,,
2003-04-23 15:53:51,,,,Toileting,End
2003-04-23 15:54:13,73.0,Cabinet_73,OFF,,
2003-04-23 15:54:13,73.0,Cabinet_73,OFF,,
2003-04-23 15:54:23,67.0,Cabinet_67,OFF,,
2003-04-23 15:54:23,67.0,Cabinet_67,OFF,,
2003-04-23 15:54:32,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:54:32,96.0,Sink faucet - cold_96,ON,,
2003-04-23 15:54:36,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:54:36,96.0,Sink faucet - cold_96,OFF,,
2003-04-23 15:56:45,115.0,Microwave_115,ON,,
2003-04-23 15:57:23,120.0,Light switch_120,OFF,,
